object_size_px,velocity_px_s,required_fps,rows,cols,adc_bits_used,full_output
25,10,4.0,480,640,8,"MIPI 2457600.0 4.0
Num of Effective pixels : 76800.0
========= TIMING MODEL RESULTS =========
Frame Time :     969.41 µs
  └─ Exposure Time :     955.30 µs
  └─ Readout Time :       0.01 µs
  └─ PGA Time :       0.00 µs
  └─ I/O Time :       2.45 µs
  └─ ADC Time :      11.64 µs
  └─ Idle Time :     244.41 ms
  └─ Pixel Reset Time :       0.00 µs
  └─ Pixel Readout Time :       0.01 µs
  └─ Pixel Floating Diffusion Reset Time :       0.01 µs
Max Exposure Time :     955.30 µs
Frame Rate : 4.0 HZ
Max Frame Rate :     178.91 Hz
----------------------------------------
========= POWER CONSUMPTION (W) ========
System Total Power :     133.86 mW
----------------------------------------
Pixel Array Power :       1.80 mW
  └─ Per-Pixel Power :       0.01 µW
  └─ Pixel Readout Power :       1.80 mW
  └─ Pixel Reset Power :       0.01 µW
  └─ Pixel Source Follower Power :       1.80 mW
----------------------------------------
Readout Circuit Power :     130.58 mW
  └─ PGA Power :     100.79 mW
  └─ SS ADC Power :      28.81 mW
  └─ MIPI Power :     983.04 µW
----------------------------------------
Phase Locked Loop Power :       1.48 mW
  └─ PFD Power :       0.80 µW
  └─ CP Power :      44.99 µW
  └─ VCO Power :       1.43 mW
  └─ FD Power :       0.41 µW
Input Driver Power :       0.00 µW
  └─ Frame Ctrl Driver :       0.00 µW
----------------------------------------
Bus Power (Total) :       0.01 µW
  └─ Bus Power (Digital):       0.00 µW
  └─ Bus Power (Analog):       0.01 µW
--- Detailed Bus Power Components ---
H-Bus (Frame Rate) :       0.00 µW
V-Bus (Analog) :       0.01 µW
========================================
========= Noise =========
Dynamic range       
    0th Color, 0th pixel size  : 51.42 dB
    0th Color, 1th pixel size  : 51.42 dB
    0th Color, 2th pixel size  : 51.42 dB
    0th Color, 3th pixel size  : 51.42 dB
    0th Color, 4th pixel size  : 51.42 dB
    1th Color, 0th pixel size  : 51.42 dB
    1th Color, 1th pixel size  : 51.42 dB
    1th Color, 2th pixel size  : 51.42 dB
    1th Color, 3th pixel size  : 51.42 dB
    1th Color, 4th pixel size  : 51.42 dB
    2th Color, 0th pixel size  : 51.42 dB
    2th Color, 1th pixel size  : 51.42 dB
    2th Color, 2th pixel size  : 51.42 dB
    2th Color, 3th pixel size  : 51.42 dB
    2th Color, 4th pixel size  : 51.42 dB
    3th Color, 0th pixel size  : 51.42 dB
    3th Color, 1th pixel size  : 51.42 dB
    3th Color, 2th pixel size  : 51.42 dB
    3th Color, 3th pixel size  : 51.42 dB
    3th Color, 4th pixel size  : 51.42 dB
Signal Noise Ratio 
    0th Color, 0th pixel size  : 43.81 dB
    0th Color, 1th pixel size  : 43.81 dB
    0th Color, 2th pixel size  : 43.81 dB
    0th Color, 3th pixel size  : 43.81 dB
    0th Color, 4th pixel size  : 43.81 dB
    1th Color, 0th pixel size  : 43.81 dB
    1th Color, 1th pixel size  : 43.81 dB
    1th Color, 2th pixel size  : 43.81 dB
    1th Color, 3th pixel size  : 43.81 dB
    1th Color, 4th pixel size  : 43.81 dB
    2th Color, 0th pixel size  : 43.81 dB
    2th Color, 1th pixel size  : 43.81 dB
    2th Color, 2th pixel size  : 43.81 dB
    2th Color, 3th pixel size  : 43.81 dB
    2th Color, 4th pixel size  : 43.81 dB
    3th Color, 0th pixel size  : 43.81 dB
    3th Color, 1th pixel size  : 43.81 dB
    3th Color, 2th pixel size  : 43.81 dB
    3th Color, 3th pixel size  : 43.81 dB
    3th Color, 4th pixel size  : 43.81 dB
    0th Color, 0th pixel size  : 5735.01872659176 e-
    0th Color, 1th pixel size  : 5735.01872659176 e-
    0th Color, 2th pixel size  : 5735.01872659176 e-
    0th Color, 3th pixel size  : 5735.01872659176 e-
    0th Color, 4th pixel size  : 5735.01872659176 e-
    1th Color, 0th pixel size  : 5735.01872659176 e-
    1th Color, 1th pixel size  : 5735.01872659176 e-
    1th Color, 2th pixel size  : 5735.01872659176 e-
    1th Color, 3th pixel size  : 5735.01872659176 e-
    1th Color, 4th pixel size  : 5735.01872659176 e-
    2th Color, 0th pixel size  : 5735.01872659176 e-
    2th Color, 1th pixel size  : 5735.01872659176 e-
    2th Color, 2th pixel size  : 5735.01872659176 e-
    2th Color, 3th pixel size  : 5735.01872659176 e-
    2th Color, 4th pixel size  : 5735.01872659176 e-
    3th Color, 0th pixel size  : 5735.01872659176 e-
    3th Color, 1th pixel size  : 5735.01872659176 e-
    3th Color, 2th pixel size  : 5735.01872659176 e-
    3th Color, 3th pixel size  : 5735.01872659176 e-
    3th Color, 4th pixel size  : 5735.01872659176 e-

Totoal Noise      : 158.39 e-
  1. Total Shot Noise     : 157.57 e-
    ├─ Photo Shot Noise       : 155.83 e-
    ├─ SF Shot Noise          : 1.56 e-
    └─ Dark Current Shot Noise: 23.29 e-
  2. Total Read Noise     : 15.41 e-
    ─ Total Thermal Noise     : 0.52 µe-
       ├─ SF Thermal Noise    : 0.15 µe-
       ├─ TG Thermal Noise    : 0.04 µe-
       └─ ADC Thermal Noise   : 0.50 µe-
    ─ ADC Quantization Noise  : 15405.91 µe-
  3. Transfer(CTI) Noise  : 4.93 e-
Total Power (sensor.system_total_power): 0.13385912682276674
"
25,50,20.0,480,640,8,"MIPI 2457600.0 20.0
Num of Effective pixels : 76800.0
========= TIMING MODEL RESULTS =========
Frame Time :     969.41 µs
  └─ Exposure Time :     955.30 µs
  └─ Readout Time :       0.01 µs
  └─ PGA Time :       0.00 µs
  └─ I/O Time :       2.45 µs
  └─ ADC Time :      11.64 µs
  └─ Idle Time :      44.41 ms
  └─ Pixel Reset Time :       0.00 µs
  └─ Pixel Readout Time :       0.01 µs
  └─ Pixel Floating Diffusion Reset Time :       0.01 µs
Max Exposure Time :     955.30 µs
Frame Rate : 20.0 HZ
Max Frame Rate :     178.91 Hz
----------------------------------------
========= POWER CONSUMPTION (W) ========
System Total Power :     137.87 mW
----------------------------------------
Pixel Array Power :       1.82 mW
  └─ Per-Pixel Power :       0.01 µW
  └─ Pixel Readout Power :       1.82 mW
  └─ Pixel Reset Power :       0.06 µW
  └─ Pixel Source Follower Power :       1.82 mW
----------------------------------------
Readout Circuit Power :     134.57 mW
  └─ PGA Power :     100.79 mW
  └─ SS ADC Power :      28.87 mW
  └─ MIPI Power :       4.92 mW
----------------------------------------
Phase Locked Loop Power :       1.48 mW
  └─ PFD Power :       0.80 µW
  └─ CP Power :      44.99 µW
  └─ VCO Power :       1.43 mW
  └─ FD Power :       0.41 µW
Input Driver Power :       0.00 µW
  └─ Frame Ctrl Driver :       0.00 µW
----------------------------------------
Bus Power (Total) :       0.05 µW
  └─ Bus Power (Digital):       0.01 µW
  └─ Bus Power (Analog):       0.04 µW
--- Detailed Bus Power Components ---
H-Bus (Frame Rate) :       0.01 µW
V-Bus (Analog) :       0.04 µW
========================================
========= Noise =========
Dynamic range       
    0th Color, 0th pixel size  : 51.42 dB
    0th Color, 1th pixel size  : 51.42 dB
    0th Color, 2th pixel size  : 51.42 dB
    0th Color, 3th pixel size  : 51.42 dB
    0th Color, 4th pixel size  : 51.42 dB
    1th Color, 0th pixel size  : 51.42 dB
    1th Color, 1th pixel size  : 51.42 dB
    1th Color, 2th pixel size  : 51.42 dB
    1th Color, 3th pixel size  : 51.42 dB
    1th Color, 4th pixel size  : 51.42 dB
    2th Color, 0th pixel size  : 51.42 dB
    2th Color, 1th pixel size  : 51.42 dB
    2th Color, 2th pixel size  : 51.42 dB
    2th Color, 3th pixel size  : 51.42 dB
    2th Color, 4th pixel size  : 51.42 dB
    3th Color, 0th pixel size  : 51.42 dB
    3th Color, 1th pixel size  : 51.42 dB
    3th Color, 2th pixel size  : 51.42 dB
    3th Color, 3th pixel size  : 51.42 dB
    3th Color, 4th pixel size  : 51.42 dB
Signal Noise Ratio 
    0th Color, 0th pixel size  : 43.81 dB
    0th Color, 1th pixel size  : 43.81 dB
    0th Color, 2th pixel size  : 43.81 dB
    0th Color, 3th pixel size  : 43.81 dB
    0th Color, 4th pixel size  : 43.81 dB
    1th Color, 0th pixel size  : 43.81 dB
    1th Color, 1th pixel size  : 43.81 dB
    1th Color, 2th pixel size  : 43.81 dB
    1th Color, 3th pixel size  : 43.81 dB
    1th Color, 4th pixel size  : 43.81 dB
    2th Color, 0th pixel size  : 43.81 dB
    2th Color, 1th pixel size  : 43.81 dB
    2th Color, 2th pixel size  : 43.81 dB
    2th Color, 3th pixel size  : 43.81 dB
    2th Color, 4th pixel size  : 43.81 dB
    3th Color, 0th pixel size  : 43.81 dB
    3th Color, 1th pixel size  : 43.81 dB
    3th Color, 2th pixel size  : 43.81 dB
    3th Color, 3th pixel size  : 43.81 dB
    3th Color, 4th pixel size  : 43.81 dB
    0th Color, 0th pixel size  : 5735.01872659176 e-
    0th Color, 1th pixel size  : 5735.01872659176 e-
    0th Color, 2th pixel size  : 5735.01872659176 e-
    0th Color, 3th pixel size  : 5735.01872659176 e-
    0th Color, 4th pixel size  : 5735.01872659176 e-
    1th Color, 0th pixel size  : 5735.01872659176 e-
    1th Color, 1th pixel size  : 5735.01872659176 e-
    1th Color, 2th pixel size  : 5735.01872659176 e-
    1th Color, 3th pixel size  : 5735.01872659176 e-
    1th Color, 4th pixel size  : 5735.01872659176 e-
    2th Color, 0th pixel size  : 5735.01872659176 e-
    2th Color, 1th pixel size  : 5735.01872659176 e-
    2th Color, 2th pixel size  : 5735.01872659176 e-
    2th Color, 3th pixel size  : 5735.01872659176 e-
    2th Color, 4th pixel size  : 5735.01872659176 e-
    3th Color, 0th pixel size  : 5735.01872659176 e-
    3th Color, 1th pixel size  : 5735.01872659176 e-
    3th Color, 2th pixel size  : 5735.01872659176 e-
    3th Color, 3th pixel size  : 5735.01872659176 e-
    3th Color, 4th pixel size  : 5735.01872659176 e-

Totoal Noise      : 158.39 e-
  1. Total Shot Noise     : 157.57 e-
    ├─ Photo Shot Noise       : 155.83 e-
    ├─ SF Shot Noise          : 1.56 e-
    └─ Dark Current Shot Noise: 23.29 e-
  2. Total Read Noise     : 15.41 e-
    ─ Total Thermal Noise     : 0.52 µe-
       ├─ SF Thermal Noise    : 0.15 µe-
       ├─ TG Thermal Noise    : 0.04 µe-
       └─ ADC Thermal Noise   : 0.50 µe-
    ─ ADC Quantization Noise  : 15405.91 µe-
  3. Transfer(CTI) Noise  : 4.93 e-
Total Power (sensor.system_total_power): 0.13787047090837498
"
25,100,40.0,480,640,8,"MIPI 2457600.0 40.0
Num of Effective pixels : 76800.0
========= TIMING MODEL RESULTS =========
Frame Time :     969.41 µs
  └─ Exposure Time :     955.30 µs
  └─ Readout Time :       0.01 µs
  └─ PGA Time :       0.00 µs
  └─ I/O Time :       2.45 µs
  └─ ADC Time :      11.64 µs
  └─ Idle Time :      19.41 ms
  └─ Pixel Reset Time :       0.00 µs
  └─ Pixel Readout Time :       0.01 µs
  └─ Pixel Floating Diffusion Reset Time :       0.01 µs
Max Exposure Time :     955.30 µs
Frame Rate : 40.0 HZ
Max Frame Rate :     178.91 Hz
----------------------------------------
========= POWER CONSUMPTION (W) ========
System Total Power :     142.88 mW
----------------------------------------
Pixel Array Power :       1.85 mW
  └─ Per-Pixel Power :       0.01 µW
  └─ Pixel Readout Power :       1.85 mW
  └─ Pixel Reset Power :       0.12 µW
  └─ Pixel Source Follower Power :       1.85 mW
----------------------------------------
Readout Circuit Power :     139.56 mW
  └─ PGA Power :     100.79 mW
  └─ SS ADC Power :      28.94 mW
  └─ MIPI Power :       9.83 mW
----------------------------------------
Phase Locked Loop Power :       1.48 mW
  └─ PFD Power :       0.80 µW
  └─ CP Power :      44.99 µW
  └─ VCO Power :       1.43 mW
  └─ FD Power :       0.41 µW
Input Driver Power :       0.00 µW
  └─ Frame Ctrl Driver :       0.00 µW
----------------------------------------
Bus Power (Total) :       0.10 µW
  └─ Bus Power (Digital):       0.02 µW
  └─ Bus Power (Analog):       0.08 µW
--- Detailed Bus Power Components ---
H-Bus (Frame Rate) :       0.02 µW
V-Bus (Analog) :       0.08 µW
========================================
========= Noise =========
Dynamic range       
    0th Color, 0th pixel size  : 51.42 dB
    0th Color, 1th pixel size  : 51.42 dB
    0th Color, 2th pixel size  : 51.42 dB
    0th Color, 3th pixel size  : 51.42 dB
    0th Color, 4th pixel size  : 51.42 dB
    1th Color, 0th pixel size  : 51.42 dB
    1th Color, 1th pixel size  : 51.42 dB
    1th Color, 2th pixel size  : 51.42 dB
    1th Color, 3th pixel size  : 51.42 dB
    1th Color, 4th pixel size  : 51.42 dB
    2th Color, 0th pixel size  : 51.42 dB
    2th Color, 1th pixel size  : 51.42 dB
    2th Color, 2th pixel size  : 51.42 dB
    2th Color, 3th pixel size  : 51.42 dB
    2th Color, 4th pixel size  : 51.42 dB
    3th Color, 0th pixel size  : 51.42 dB
    3th Color, 1th pixel size  : 51.42 dB
    3th Color, 2th pixel size  : 51.42 dB
    3th Color, 3th pixel size  : 51.42 dB
    3th Color, 4th pixel size  : 51.42 dB
Signal Noise Ratio 
    0th Color, 0th pixel size  : 43.81 dB
    0th Color, 1th pixel size  : 43.81 dB
    0th Color, 2th pixel size  : 43.81 dB
    0th Color, 3th pixel size  : 43.81 dB
    0th Color, 4th pixel size  : 43.81 dB
    1th Color, 0th pixel size  : 43.81 dB
    1th Color, 1th pixel size  : 43.81 dB
    1th Color, 2th pixel size  : 43.81 dB
    1th Color, 3th pixel size  : 43.81 dB
    1th Color, 4th pixel size  : 43.81 dB
    2th Color, 0th pixel size  : 43.81 dB
    2th Color, 1th pixel size  : 43.81 dB
    2th Color, 2th pixel size  : 43.81 dB
    2th Color, 3th pixel size  : 43.81 dB
    2th Color, 4th pixel size  : 43.81 dB
    3th Color, 0th pixel size  : 43.81 dB
    3th Color, 1th pixel size  : 43.81 dB
    3th Color, 2th pixel size  : 43.81 dB
    3th Color, 3th pixel size  : 43.81 dB
    3th Color, 4th pixel size  : 43.81 dB
    0th Color, 0th pixel size  : 5735.01872659176 e-
    0th Color, 1th pixel size  : 5735.01872659176 e-
    0th Color, 2th pixel size  : 5735.01872659176 e-
    0th Color, 3th pixel size  : 5735.01872659176 e-
    0th Color, 4th pixel size  : 5735.01872659176 e-
    1th Color, 0th pixel size  : 5735.01872659176 e-
    1th Color, 1th pixel size  : 5735.01872659176 e-
    1th Color, 2th pixel size  : 5735.01872659176 e-
    1th Color, 3th pixel size  : 5735.01872659176 e-
    1th Color, 4th pixel size  : 5735.01872659176 e-
    2th Color, 0th pixel size  : 5735.01872659176 e-
    2th Color, 1th pixel size  : 5735.01872659176 e-
    2th Color, 2th pixel size  : 5735.01872659176 e-
    2th Color, 3th pixel size  : 5735.01872659176 e-
    2th Color, 4th pixel size  : 5735.01872659176 e-
    3th Color, 0th pixel size  : 5735.01872659176 e-
    3th Color, 1th pixel size  : 5735.01872659176 e-
    3th Color, 2th pixel size  : 5735.01872659176 e-
    3th Color, 3th pixel size  : 5735.01872659176 e-
    3th Color, 4th pixel size  : 5735.01872659176 e-

Totoal Noise      : 158.39 e-
  1. Total Shot Noise     : 157.57 e-
    ├─ Photo Shot Noise       : 155.83 e-
    ├─ SF Shot Noise          : 1.56 e-
    └─ Dark Current Shot Noise: 23.29 e-
  2. Total Read Noise     : 15.41 e-
    ─ Total Thermal Noise     : 0.52 µe-
       ├─ SF Thermal Noise    : 0.15 µe-
       ├─ TG Thermal Noise    : 0.04 µe-
       └─ ADC Thermal Noise   : 0.50 µe-
    ─ ADC Quantization Noise  : 15405.91 µe-
  3. Transfer(CTI) Noise  : 4.93 e-
Total Power (sensor.system_total_power): 0.14288465101538528
"
25,200,80.0,480,640,8,"MIPI 2457600.0 80.0
Num of Effective pixels : 76800.0
========= TIMING MODEL RESULTS =========
Frame Time :     969.41 µs
  └─ Exposure Time :     955.30 µs
  └─ Readout Time :       0.01 µs
  └─ PGA Time :       0.00 µs
  └─ I/O Time :       2.45 µs
  └─ ADC Time :      11.64 µs
  └─ Idle Time :       6.91 ms
  └─ Pixel Reset Time :       0.00 µs
  └─ Pixel Readout Time :       0.01 µs
  └─ Pixel Floating Diffusion Reset Time :       0.01 µs
Max Exposure Time :     955.30 µs
Frame Rate : 80.0 HZ
Max Frame Rate :     178.91 Hz
----------------------------------------
========= POWER CONSUMPTION (W) ========
System Total Power :     152.91 mW
----------------------------------------
Pixel Array Power :       1.90 mW
  └─ Per-Pixel Power :       0.01 µW
  └─ Pixel Readout Power :       1.90 mW
  └─ Pixel Reset Power :       0.23 µW
  └─ Pixel Source Follower Power :       1.90 mW
----------------------------------------
Readout Circuit Power :     149.53 mW
  └─ PGA Power :     100.79 mW
  └─ SS ADC Power :      29.09 mW
  └─ MIPI Power :      19.66 mW
----------------------------------------
Phase Locked Loop Power :       1.48 mW
  └─ PFD Power :       0.80 µW
  └─ CP Power :      44.99 µW
  └─ VCO Power :       1.43 mW
  └─ FD Power :       0.41 µW
Input Driver Power :       0.00 µW
  └─ Frame Ctrl Driver :       0.00 µW
----------------------------------------
Bus Power (Total) :       0.21 µW
  └─ Bus Power (Digital):       0.05 µW
  └─ Bus Power (Analog):       0.16 µW
--- Detailed Bus Power Components ---
H-Bus (Frame Rate) :       0.04 µW
V-Bus (Analog) :       0.16 µW
========================================
========= Noise =========
Dynamic range       
    0th Color, 0th pixel size  : 51.42 dB
    0th Color, 1th pixel size  : 51.42 dB
    0th Color, 2th pixel size  : 51.42 dB
    0th Color, 3th pixel size  : 51.42 dB
    0th Color, 4th pixel size  : 51.42 dB
    1th Color, 0th pixel size  : 51.42 dB
    1th Color, 1th pixel size  : 51.42 dB
    1th Color, 2th pixel size  : 51.42 dB
    1th Color, 3th pixel size  : 51.42 dB
    1th Color, 4th pixel size  : 51.42 dB
    2th Color, 0th pixel size  : 51.42 dB
    2th Color, 1th pixel size  : 51.42 dB
    2th Color, 2th pixel size  : 51.42 dB
    2th Color, 3th pixel size  : 51.42 dB
    2th Color, 4th pixel size  : 51.42 dB
    3th Color, 0th pixel size  : 51.42 dB
    3th Color, 1th pixel size  : 51.42 dB
    3th Color, 2th pixel size  : 51.42 dB
    3th Color, 3th pixel size  : 51.42 dB
    3th Color, 4th pixel size  : 51.42 dB
Signal Noise Ratio 
    0th Color, 0th pixel size  : 43.81 dB
    0th Color, 1th pixel size  : 43.81 dB
    0th Color, 2th pixel size  : 43.81 dB
    0th Color, 3th pixel size  : 43.81 dB
    0th Color, 4th pixel size  : 43.81 dB
    1th Color, 0th pixel size  : 43.81 dB
    1th Color, 1th pixel size  : 43.81 dB
    1th Color, 2th pixel size  : 43.81 dB
    1th Color, 3th pixel size  : 43.81 dB
    1th Color, 4th pixel size  : 43.81 dB
    2th Color, 0th pixel size  : 43.81 dB
    2th Color, 1th pixel size  : 43.81 dB
    2th Color, 2th pixel size  : 43.81 dB
    2th Color, 3th pixel size  : 43.81 dB
    2th Color, 4th pixel size  : 43.81 dB
    3th Color, 0th pixel size  : 43.81 dB
    3th Color, 1th pixel size  : 43.81 dB
    3th Color, 2th pixel size  : 43.81 dB
    3th Color, 3th pixel size  : 43.81 dB
    3th Color, 4th pixel size  : 43.81 dB
    0th Color, 0th pixel size  : 5735.01872659176 e-
    0th Color, 1th pixel size  : 5735.01872659176 e-
    0th Color, 2th pixel size  : 5735.01872659176 e-
    0th Color, 3th pixel size  : 5735.01872659176 e-
    0th Color, 4th pixel size  : 5735.01872659176 e-
    1th Color, 0th pixel size  : 5735.01872659176 e-
    1th Color, 1th pixel size  : 5735.01872659176 e-
    1th Color, 2th pixel size  : 5735.01872659176 e-
    1th Color, 3th pixel size  : 5735.01872659176 e-
    1th Color, 4th pixel size  : 5735.01872659176 e-
    2th Color, 0th pixel size  : 5735.01872659176 e-
    2th Color, 1th pixel size  : 5735.01872659176 e-
    2th Color, 2th pixel size  : 5735.01872659176 e-
    2th Color, 3th pixel size  : 5735.01872659176 e-
    2th Color, 4th pixel size  : 5735.01872659176 e-
    3th Color, 0th pixel size  : 5735.01872659176 e-
    3th Color, 1th pixel size  : 5735.01872659176 e-
    3th Color, 2th pixel size  : 5735.01872659176 e-
    3th Color, 3th pixel size  : 5735.01872659176 e-
    3th Color, 4th pixel size  : 5735.01872659176 e-

Totoal Noise      : 158.39 e-
  1. Total Shot Noise     : 157.57 e-
    ├─ Photo Shot Noise       : 155.83 e-
    ├─ SF Shot Noise          : 1.56 e-
    └─ Dark Current Shot Noise: 23.29 e-
  2. Total Read Noise     : 15.41 e-
    ─ Total Thermal Noise     : 0.52 µe-
       ├─ SF Thermal Noise    : 0.15 µe-
       ├─ TG Thermal Noise    : 0.04 µe-
       └─ ADC Thermal Noise   : 0.50 µe-
    ─ ADC Quantization Noise  : 15405.91 µe-
  3. Transfer(CTI) Noise  : 4.93 e-
Total Power (sensor.system_total_power): 0.15291301122940584
"
25,500,200.0,480,640,8,"MIPI 2457600.0 200.0
Input frame rate is too high, will use largest frame rate calculated by the model
Num of Effective pixels : 76800.0
========= TIMING MODEL RESULTS =========
Frame Time :     969.41 µs
  └─ Exposure Time :     955.30 µs
  └─ Readout Time :       0.01 µs
  └─ PGA Time :       0.00 µs
  └─ I/O Time :       2.45 µs
  └─ ADC Time :      11.64 µs
  └─ Idle Time :       0.00 µs
  └─ Pixel Reset Time :       0.00 µs
  └─ Pixel Readout Time :       0.01 µs
  └─ Pixel Floating Diffusion Reset Time :       0.01 µs
Max Exposure Time :     955.30 µs
Frame Rate : 178.9139845986996 HZ
Max Frame Rate :     178.91 Hz
----------------------------------------
========= POWER CONSUMPTION (W) ========
System Total Power :     182.97 mW
----------------------------------------
Pixel Array Power :       2.03 mW
  └─ Per-Pixel Power :       0.01 µW
  └─ Pixel Readout Power :       2.03 mW
  └─ Pixel Reset Power :       0.52 µW
  └─ Pixel Source Follower Power :       2.03 mW
----------------------------------------
Readout Circuit Power :     179.46 mW
  └─ PGA Power :     100.79 mW
  └─ SS ADC Power :      29.52 mW
  └─ MIPI Power :      49.15 mW
----------------------------------------
Phase Locked Loop Power :       1.48 mW
  └─ PFD Power :       0.80 µW
  └─ CP Power :      44.99 µW
  └─ VCO Power :       1.43 mW
  └─ FD Power :       0.41 µW
Input Driver Power :       0.00 µW
  └─ Frame Ctrl Driver :       0.00 µW
----------------------------------------
Bus Power (Total) :       0.47 µW
  └─ Bus Power (Digital):       0.10 µW
  └─ Bus Power (Analog):       0.36 µW
--- Detailed Bus Power Components ---
H-Bus (Frame Rate) :       0.10 µW
V-Bus (Analog) :       0.36 µW
========================================
========= Noise =========
Dynamic range       
    0th Color, 0th pixel size  : 51.42 dB
    0th Color, 1th pixel size  : 51.42 dB
    0th Color, 2th pixel size  : 51.42 dB
    0th Color, 3th pixel size  : 51.42 dB
    0th Color, 4th pixel size  : 51.42 dB
    1th Color, 0th pixel size  : 51.42 dB
    1th Color, 1th pixel size  : 51.42 dB
    1th Color, 2th pixel size  : 51.42 dB
    1th Color, 3th pixel size  : 51.42 dB
    1th Color, 4th pixel size  : 51.42 dB
    2th Color, 0th pixel size  : 51.42 dB
    2th Color, 1th pixel size  : 51.42 dB
    2th Color, 2th pixel size  : 51.42 dB
    2th Color, 3th pixel size  : 51.42 dB
    2th Color, 4th pixel size  : 51.42 dB
    3th Color, 0th pixel size  : 51.42 dB
    3th Color, 1th pixel size  : 51.42 dB
    3th Color, 2th pixel size  : 51.42 dB
    3th Color, 3th pixel size  : 51.42 dB
    3th Color, 4th pixel size  : 51.42 dB
Signal Noise Ratio 
    0th Color, 0th pixel size  : 43.81 dB
    0th Color, 1th pixel size  : 43.81 dB
    0th Color, 2th pixel size  : 43.81 dB
    0th Color, 3th pixel size  : 43.81 dB
    0th Color, 4th pixel size  : 43.81 dB
    1th Color, 0th pixel size  : 43.81 dB
    1th Color, 1th pixel size  : 43.81 dB
    1th Color, 2th pixel size  : 43.81 dB
    1th Color, 3th pixel size  : 43.81 dB
    1th Color, 4th pixel size  : 43.81 dB
    2th Color, 0th pixel size  : 43.81 dB
    2th Color, 1th pixel size  : 43.81 dB
    2th Color, 2th pixel size  : 43.81 dB
    2th Color, 3th pixel size  : 43.81 dB
    2th Color, 4th pixel size  : 43.81 dB
    3th Color, 0th pixel size  : 43.81 dB
    3th Color, 1th pixel size  : 43.81 dB
    3th Color, 2th pixel size  : 43.81 dB
    3th Color, 3th pixel size  : 43.81 dB
    3th Color, 4th pixel size  : 43.81 dB
    0th Color, 0th pixel size  : 5735.01872659176 e-
    0th Color, 1th pixel size  : 5735.01872659176 e-
    0th Color, 2th pixel size  : 5735.01872659176 e-
    0th Color, 3th pixel size  : 5735.01872659176 e-
    0th Color, 4th pixel size  : 5735.01872659176 e-
    1th Color, 0th pixel size  : 5735.01872659176 e-
    1th Color, 1th pixel size  : 5735.01872659176 e-
    1th Color, 2th pixel size  : 5735.01872659176 e-
    1th Color, 3th pixel size  : 5735.01872659176 e-
    1th Color, 4th pixel size  : 5735.01872659176 e-
    2th Color, 0th pixel size  : 5735.01872659176 e-
    2th Color, 1th pixel size  : 5735.01872659176 e-
    2th Color, 2th pixel size  : 5735.01872659176 e-
    2th Color, 3th pixel size  : 5735.01872659176 e-
    2th Color, 4th pixel size  : 5735.01872659176 e-
    3th Color, 0th pixel size  : 5735.01872659176 e-
    3th Color, 1th pixel size  : 5735.01872659176 e-
    3th Color, 2th pixel size  : 5735.01872659176 e-
    3th Color, 3th pixel size  : 5735.01872659176 e-
    3th Color, 4th pixel size  : 5735.01872659176 e-

Totoal Noise      : 158.39 e-
  1. Total Shot Noise     : 157.57 e-
    ├─ Photo Shot Noise       : 155.83 e-
    ├─ SF Shot Noise          : 1.56 e-
    └─ Dark Current Shot Noise: 23.29 e-
  2. Total Read Noise     : 15.41 e-
    ─ Total Thermal Noise     : 0.52 µe-
       ├─ SF Thermal Noise    : 0.15 µe-
       ├─ TG Thermal Noise    : 0.04 µe-
       └─ ADC Thermal Noise   : 0.50 µe-
